"org" "year" "survey" "bush" "state" "edu" "age" "female" "black" "weight"
"12973" "cbsnyt" 7 "9158" 1 44 4 2 1 0 548
"12974" "cbsnyt" 7 "9158" 1 23 4 2 0 0 354
"12975" "cbsnyt" 7 "9158" 1 5 4 3 0 0 969
"12976" "cbsnyt" 7 "9158" 0 5 3 2 0 0 842
"12977" "cbsnyt" 7 "9158" 0 25 1 4 1 0 2083
"12978" "cbsnyt" 7 "9158" 0 33 2 3 0 0 1069
"12979" "cbsnyt" 7 "9158" 0 5 2 1 0 0 1558
"12980" "cbsnyt" 7 "9158" 1 44 1 3 1 0 2111
"12981" "cbsnyt" 7 "9158" 1 25 2 3 1 0 1241
"12982" "cbsnyt" 7 "9158" 1 10 3 4 1 0 354
"12983" "cbsnyt" 7 "9158" 1 25 1 3 0 0 2678
"12984" "cbsnyt" 7 "9158" 1 44 4 3 0 0 868
"12985" "cbsnyt" 7 "9158" 1 38 1 4 1 0 1163
"12986" "cbsnyt" 7 "9158" 1 50 3 4 0 0 457
"12987" "cbsnyt" 7 "9158" 1 5 2 2 0 0 1119
"12988" "cbsnyt" 7 "9158" 1 36 1 3 0 0 2724
"12989" "cbsnyt" 7 "9158" 1 15 3 2 0 0 1151
"12990" "cbsnyt" 7 "9158" 1 48 4 2 1 0 612
"12991" "cbsnyt" 7 "9158" 1 10 4 4 1 0 311
"12992" "cbsnyt" 7 "9158" 0 49 2 4 1 0 880
"12993" "cbsnyt" 7 "9158" 1 5 3 3 1 0 755
"12994" "cbsnyt" 7 "9158" 1 3 2 4 0 0 1246
"12995" "cbsnyt" 7 "9158" 0 34 2 4 0 0 1116
"12996" "cbsnyt" 7 "9158" 1 50 3 4 0 0 914
"12997" "cbsnyt" 7 "9158" 1 44 4 2 1 0 274
"12998" "cbsnyt" 7 "9158" 1 14 1 2 1 0 1840
"12999" "cbsnyt" 7 "9158" 1 25 4 4 1 0 623
"13000" "cbsnyt" 7 "9158" 1 5 4 3 1 0 1146
"13001" "cbsnyt" 7 "9158" 1 47 3 3 0 0 1286
"13002" "cbsnyt" 7 "9158" NA 9 2 1 1 1 1624
"13003" "cbsnyt" 7 "9158" NA 28 2 1 1 0 1120
"13004" "cbsnyt" 7 "9158" NA 19 1 2 1 0 1808
"13005" "cbsnyt" 7 "9158" NA 33 3 1 0 0 1171
"13006" "cbsnyt" 7 "9158" NA 39 1 1 0 0 1422
"13007" "cbsnyt" 7 "9158" NA 22 4 2 0 0 1416
"13008" "cbsnyt" 7 "9158" NA 7 2 1 1 0 1121
"13009" "cbsnyt" 7 "9158" NA 31 1 4 1 0 3183
"13010" "cbsnyt" 7 "9158" NA 11 1 3 0 0 2678
"13011" "cbsnyt" 7 "9158" NA 18 2 2 1 1 1166
"13012" "cbsnyt" 7 "9158" NA 19 1 1 0 1 1112
"13013" "cbsnyt" 7 "9158" NA 33 2 3 1 0 843
"13014" "cbsnyt" 7 "9158" NA 31 2 2 1 0 805
"13015" "cbsnyt" 7 "9158" 0 39 2 2 1 0 805
"13016" "cbsnyt" 7 "9158" 0 39 4 2 1 0 558
"13017" "cbsnyt" 7 "9158" 1 34 4 3 1 0 684
"13018" "cbsnyt" 7 "9158" 0 44 4 4 1 0 311
"13019" "cbsnyt" 7 "9158" 1 44 3 2 1 0 595
"13020" "cbsnyt" 7 "9158" 1 20 1 2 0 0 3504
"13021" "cbsnyt" 7 "9158" 0 32 3 1 1 0 1012
"13022" "cbsnyt" 7 "9158" 0 44 1 2 1 1 1334
"13023" "cbsnyt" 7 "9158" 0 48 3 4 0 0 1003
"13024" "cbsnyt" 7 "9158" 0 47 1 2 1 0 3617
"13025" "cbsnyt" 7 "9158" 1 47 1 1 1 0 1101
"13026" "cbsnyt" 7 "9158" 1 11 2 1 1 0 1101
"13027" "cbsnyt" 7 "9158" 1 44 2 2 1 0 395
"13028" "cbsnyt" 7 "9158" 1 4 4 3 1 0 684
"13029" "cbsnyt" 7 "9158" 0 20 3 4 0 0 915
"13030" "cbsnyt" 7 "9158" 0 33 2 2 1 0 805
"13031" "cbsnyt" 7 "9158" 0 39 2 2 1 0 403
"13032" "cbsnyt" 7 "9158" 0 39 4 2 0 0 708
"13033" "cbsnyt" 7 "9158" 0 31 2 1 1 0 3362
"13034" "cbsnyt" 7 "9158" 0 20 2 3 0 0 1069
"13035" "cbsnyt" 7 "9158" 1 33 4 4 0 0 402
"13036" "cbsnyt" 7 "9158" 1 31 3 1 1 0 462
"13037" "cbsnyt" 7 "9158" 0 33 3 2 1 0 303
"13038" "cbsnyt" 7 "9158" 0 33 2 1 1 0 1121
"13039" "cbsnyt" 7 "9158" 0 39 2 3 1 0 843
"13040" "cbsnyt" 7 "9158" NA 39 3 4 1 0 722
"13041" "cbsnyt" 7 "9158" 0 33 1 3 1 0 2150
"13042" "cbsnyt" 7 "9158" 0 39 2 1 0 0 1422
"13043" "cbsnyt" 7 "9158" 0 33 4 2 0 1 564
"13044" "cbsnyt" 7 "9158" 0 39 2 3 0 0 534
"13045" "cbsnyt" 7 "9158" 0 31 4 2 1 0 558
"13046" "cbsnyt" 7 "9158" 0 39 3 2 1 0 606
"13047" "cbsnyt" 7 "9158" 0 31 2 4 0 0 1137
"13048" "cbsnyt" 7 "9158" 0 22 1 4 1 0 5304
"13049" "cbsnyt" 7 "9158" 0 7 1 1 0 1 2264
"13050" "cbsnyt" 7 "9158" 0 33 2 2 1 0 805
"13051" "cbsnyt" 7 "9158" 1 10 3 4 1 0 709
"13052" "cbsnyt" 7 "9158" 1 33 2 2 1 0 805
"13053" "cbsnyt" 7 "9158" 0 33 1 3 0 1 4343
"13054" "cbsnyt" 7 "9158" 0 39 2 2 1 0 805
"13055" "cbsnyt" 7 "9158" 0 33 2 3 1 0 1264
"13056" "cbsnyt" 7 "9158" 0 39 3 2 1 0 303
"13057" "cbsnyt" 7 "9158" 1 46 1 3 0 0 2727
"13058" "cbsnyt" 7 "9158" 0 33 2 1 0 1 1132
"13059" "cbsnyt" 7 "9158" 0 33 4 4 0 0 805
"13060" "cbsnyt" 7 "9158" 1 17 4 4 1 0 634
"13061" "cbsnyt" 7 "9158" 1 33 2 3 1 0 1264
"13062" "cbsnyt" 7 "9158" 1 39 4 4 1 0 317
"13063" "cbsnyt" 7 "9158" 1 18 2 2 0 0 1003
"13064" "cbsnyt" 7 "9158" 1 31 2 1 1 0 560
"13065" "cbsnyt" 7 "9158" 1 31 3 1 0 0 2341
"13066" "cbsnyt" 7 "9158" 1 7 3 3 1 0 516
"13067" "cbsnyt" 7 "9158" 0 39 1 4 0 0 2691
"13068" "cbsnyt" 7 "9158" 0 39 1 4 0 0 1346
"13069" "cbsnyt" 7 "9158" 0 33 4 2 1 0 279
"13070" "cbsnyt" 7 "9158" 0 33 3 4 1 1 1065
"13071" "cbsnyt" 7 "9158" 1 10 3 2 0 0 566
"13072" "cbsnyt" 7 "9158" 1 36 2 4 1 0 1263
"13073" "cbsnyt" 7 "9158" 0 31 1 4 1 0 3183
"13074" "cbsnyt" 7 "9158" 1 39 3 4 0 0 915
"13075" "cbsnyt" 7 "9158" NA 19 3 2 0 0 755
"13076" "cbsnyt" 7 "9158" 1 24 4 2 1 0 558
"13077" "cbsnyt" 7 "9158" NA 23 2 1 1 0 1120
"13078" "cbsnyt" 7 "9158" 0 7 4 2 1 0 558
"13079" "cbsnyt" 7 "9158" 0 24 2 1 1 0 1120
"13080" "cbsnyt" 7 "9158" 1 39 4 3 1 0 697
"13081" "cbsnyt" 7 "9158" 1 47 3 2 0 0 755
"13082" "cbsnyt" 7 "9158" 1 14 4 2 1 0 558
"13083" "cbsnyt" 7 "9158" 1 23 3 2 0 0 768
"13084" "cbsnyt" 7 "9158" 1 42 2 2 1 0 804
"13085" "cbsnyt" 7 "9158" 0 24 3 4 0 0 457
"13086" "cbsnyt" 7 "9158" 0 23 4 2 0 0 707
"13087" "cbsnyt" 7 "9158" 0 50 2 4 0 0 1136
"13088" "cbsnyt" 7 "9158" 1 39 2 1 1 0 1121
"13089" "cbsnyt" 7 "9158" 0 36 4 2 1 0 558
"13090" "cbsnyt" 7 "9158" 1 23 2 3 1 0 842
"13091" "cbsnyt" 7 "9158" 1 39 3 1 1 0 462
"13092" "cbsnyt" 7 "9158" 1 7 2 2 1 0 403
"13093" "cbsnyt" 7 "9158" 1 34 3 3 1 0 1352
"13094" "cbsnyt" 7 "9158" 1 33 4 2 0 0 354
"13095" "cbsnyt" 7 "9158" 1 23 2 2 1 0 1206
"13096" "cbsnyt" 7 "9158" 1 23 2 2 1 0 804
"13097" "cbsnyt" 7 "9158" 0 24 4 2 1 0 558
"13098" "cbsnyt" 7 "9158" 1 10 3 1 1 0 906
"13099" "cbsnyt" 7 "9158" 1 14 4 2 0 0 707
"13100" "cbsnyt" 7 "9158" 0 44 2 2 1 0 790
"13101" "cbsnyt" 7 "9158" 0 36 1 4 1 0 1060
"13102" "cbsnyt" 7 "9158" 0 31 2 1 0 0 711
"13103" "cbsnyt" 7 "9158" 0 14 3 1 1 1 680
"13104" "cbsnyt" 7 "9158" 1 14 4 1 1 0 1326
"13105" "cbsnyt" 7 "9158" 1 34 2 1 0 0 1396
"13106" "cbsnyt" 7 "9158" 1 34 2 1 1 0 1101
"13107" "cbsnyt" 7 "9158" 1 36 2 3 1 0 842
"13108" "cbsnyt" 7 "9158" 0 50 3 3 0 0 872
"13109" "cbsnyt" 7 "9158" 1 39 2 2 0 0 1021
"13110" "cbsnyt" 7 "9158" 1 24 4 2 1 0 558
"13111" "cbsnyt" 7 "9158" 1 23 2 1 1 0 1679
"13112" "cbsnyt" 7 "9158" 0 26 2 4 1 0 448
"13113" "cbsnyt" 7 "9158" 1 50 3 2 0 0 384
"13114" "cbsnyt" 7 "9158" 1 11 1 2 1 0 1808
"13115" "cbsnyt" 7 "9158" 1 17 3 2 1 0 908
"13116" "cbsnyt" 7 "9158" 1 26 2 2 1 0 804
"13117" "cbsnyt" 7 "9158" 1 36 2 2 0 0 1020
"13118" "cbsnyt" 7 "9158" 1 23 2 1 1 0 1120
"13119" "cbsnyt" 7 "9158" 0 14 4 3 0 0 883
"13120" "cbsnyt" 7 "9158" 1 15 1 3 1 0 1074
"13121" "cbsnyt" 7 "9158" 1 10 3 1 1 0 453
"13122" "cbsnyt" 7 "9158" 0 7 3 2 1 0 303
"13123" "cbsnyt" 7 "9158" 0 23 3 2 0 0 1151
"13124" "cbsnyt" 7 "9158" 0 50 2 1 1 1 1652
"13125" "cbsnyt" 7 "9158" NA 43 2 3 1 0 1241
"13126" "cbsnyt" 7 "9158" 0 36 2 4 1 0 448
"13127" "cbsnyt" 7 "9158" 1 11 3 1 1 0 906
"13128" "cbsnyt" 7 "9158" 0 50 2 4 0 0 1136
"13129" "cbsnyt" 7 "9158" 0 10 2 1 1 0 1101
"13130" "cbsnyt" 7 "9158" 0 1 2 3 1 1 2442
"13131" "cbsnyt" 7 "9158" 0 14 4 2 0 0 707
"13132" "cbsnyt" 7 "9158" 0 1 3 2 0 0 755
"13133" "cbsnyt" 7 "9158" 1 10 3 4 0 0 899
"13134" "cbsnyt" 7 "9158" 1 37 2 2 0 1 2395
"13135" "cbsnyt" 7 "9158" 1 44 2 4 1 0 440
"13136" "cbsnyt" 7 "9158" 1 16 3 4 1 0 721
"13137" "cbsnyt" 7 "9158" 0 26 3 2 0 1 1222
"13138" "cbsnyt" 7 "9158" 0 8 2 2 1 1 583
"13139" "cbsnyt" 7 "9158" 0 21 2 1 1 1 1624
"13140" "cbsnyt" 7 "9158" 0 23 4 1 0 0 841
"13141" "cbsnyt" 7 "9158" 1 14 2 3 1 0 421
"13142" "cbsnyt" 7 "9158" 1 36 2 1 0 0 2840
"13143" "cbsnyt" 7 "9158" 1 34 2 1 1 0 1651
"13144" "cbsnyt" 7 "9158" 0 33 2 2 1 0 403
"13145" "cbsnyt" 7 "9158" 1 36 2 3 1 0 842
"13146" "cbsnyt" 7 "9158" 1 26 3 1 0 0 585
"13147" "cbsnyt" 7 "9158" 1 44 4 3 0 0 868
"13148" "cbsnyt" 7 "9158" NA 1 4 3 1 0 684
"13149" "cbsnyt" 7 "9158" 1 36 3 2 0 0 768
"13150" "cbsnyt" 7 "9158" 1 10 4 2 0 0 695
"13151" "cbsnyt" 7 "9158" 1 10 3 2 0 0 755
"13152" "cbsnyt" 7 "9158" 1 10 3 2 1 0 595
"13153" "cbsnyt" 7 "9158" 1 14 2 3 1 0 842
"13154" "cbsnyt" 7 "9158" 1 50 2 2 1 0 804
"13155" "cbsnyt" 7 "9158" 1 18 2 2 0 0 1003
"13156" "cbsnyt" 7 "9158" 1 34 2 2 1 0 790
"13157" "cbsnyt" 7 "9158" 1 14 2 3 0 0 1068
"13158" "cbsnyt" 7 "9158" 1 50 3 1 1 0 461
"13159" "cbsnyt" 7 "9158" 1 33 4 2 1 0 558
"13160" "cbsnyt" 7 "9158" 1 39 3 1 1 0 462
"13161" "cbsnyt" 7 "9158" NA 50 2 4 1 0 448
"13162" "cbsnyt" 7 "9158" 1 47 3 3 0 0 1286
"13163" "cbsnyt" 7 "9158" 0 25 2 2 0 1 2395
"13164" "cbsnyt" 7 "9158" 0 10 3 4 0 0 899
"13165" "cbsnyt" 7 "9158" 0 11 4 2 1 1 809
"13166" "cbsnyt" 7 "9158" 1 19 4 2 1 0 548
"13167" "cbsnyt" 7 "9158" 1 44 3 1 1 0 906
"13168" "cbsnyt" 7 "9158" 0 21 4 4 0 0 790
"13169" "cbsnyt" 7 "9158" 0 50 2 2 1 0 402
"13170" "cbsnyt" 7 "9158" 1 44 3 4 0 0 449
"13171" "cbsnyt" 7 "9158" 1 43 1 3 0 1 4265
"13172" "cbsnyt" 7 "9158" 1 23 2 1 1 0 1120
"13173" "cbsnyt" 7 "9158" 1 23 2 1 0 0 2130
"13174" "cbsnyt" 7 "9158" 0 44 2 3 1 1 610
"13175" "cbsnyt" 7 "9158" 0 10 2 1 1 0 1101
"13176" "cbsnyt" 7 "9158" 0 44 3 1 1 0 1360
"13177" "cbsnyt" 7 "9158" 1 15 1 4 1 0 1060
"13178" "cbsnyt" 7 "9158" 1 10 1 4 1 0 1042
"13179" "cbsnyt" 7 "9158" 1 26 2 3 1 0 842
"13180" "cbsnyt" 7 "9158" 0 15 3 4 0 0 914
"13181" "cbsnyt" 7 "9158" 1 10 3 4 1 0 354
"13182" "cbsnyt" 7 "9158" 1 44 2 1 0 0 1047
"13183" "cbsnyt" 7 "9158" 1 44 3 3 1 0 676
"13184" "cbsnyt" 7 "9158" 0 11 2 3 1 0 827
"13185" "cbsnyt" 7 "9158" 0 23 2 1 0 1 3392
"13186" "cbsnyt" 7 "9158" 0 34 2 1 0 1 3335
"13187" "cbsnyt" 7 "9158" 0 43 3 2 1 1 878
"13188" "cbsnyt" 7 "9158" 1 44 2 3 0 0 1049
"13189" "cbsnyt" 7 "9158" 1 43 4 2 0 0 695
"13190" "cbsnyt" 7 "9158" 1 23 3 2 0 0 1151
"13191" "cbsnyt" 7 "9158" 1 18 2 2 0 0 1003
"13192" "cbsnyt" 7 "9158" 1 33 2 3 0 0 1069
"13193" "cbsnyt" 7 "9158" 1 23 2 3 1 0 1263
"13194" "cbsnyt" 7 "9158" 1 36 2 4 0 0 1704
"13195" "cbsnyt" 7 "9158" 1 25 3 2 1 0 297
"13196" "cbsnyt" 7 "9158" 1 49 2 4 1 0 880
"13197" "cbsnyt" 7 "9158" 0 19 4 2 0 1 554
"13198" "cbsnyt" 7 "9158" 0 35 4 3 0 0 883
"13199" "cbsnyt" 7 "9158" 0 4 3 4 1 0 354
"13200" "cbsnyt" 7 "9158" 1 36 2 3 0 0 1068
"13201" "cbsnyt" 7 "9158" 1 36 3 4 1 0 1081
"13202" "cbsnyt" 7 "9158" 1 19 2 3 1 0 1655
"13203" "cbsnyt" 7 "9158" 1 39 4 1 1 0 664
"13204" "cbsnyt" 7 "9158" 0 44 2 3 1 1 1221
"13205" "cbsnyt" 7 "9158" 0 43 2 2 1 0 790
"13206" "cbsnyt" 7 "9158" 0 23 2 2 0 0 1020
"13207" "cbsnyt" 7 "9158" 0 19 2 2 0 1 1597
"13208" "cbsnyt" 7 "9158" 0 23 2 1 1 0 560
"13209" "cbsnyt" 7 "9158" 1 25 3 2 1 0 595
"13210" "cbsnyt" 7 "9158" NA 11 2 3 0 1 836
"13211" "cbsnyt" 7 "9158" 1 43 4 3 0 0 868
"13212" "cbsnyt" 7 "9158" 1 47 3 2 1 0 892
"13213" "cbsnyt" 7 "9158" NA 26 2 4 1 0 895
"13214" "cbsnyt" 7 "9158" 0 24 3 2 1 0 605
"13215" "cbsnyt" 7 "9158" 0 23 4 2 0 0 707
"13216" "cbsnyt" 7 "9158" 0 44 3 2 0 1 1202
"13217" "cbsnyt" 7 "9158" 0 21 2 1 0 1 3335
"13218" "cbsnyt" 7 "9158" 1 19 3 1 0 0 1150
"13219" "cbsnyt" 7 "9158" 1 27 2 2 0 0 1679
"13220" "cbsnyt" 7 "9158" 1 44 2 3 0 0 1049
"13221" "cbsnyt" 7 "9158" 0 47 2 2 1 0 790
"13222" "cbsnyt" 7 "9158" 1 5 3 4 0 0 1003
"13223" "cbsnyt" 7 "9158" 1 10 2 1 0 0 2792
"13224" "cbsnyt" 7 "9158" 1 44 3 1 0 0 1150
"13225" "cbsnyt" 7 "9158" 0 16 4 4 1 0 634
"13226" "cbsnyt" 7 "9158" 1 23 3 2 0 0 384
"13227" "cbsnyt" 7 "9158" 1 5 4 2 0 0 776
"13228" "cbsnyt" 7 "9158" 1 48 3 1 0 0 1925
"13229" "cbsnyt" 7 "9158" 1 10 3 4 1 0 354
"13230" "cbsnyt" 7 "9158" 1 7 2 1 0 0 2132
"13231" "cbsnyt" 7 "9158" 1 5 2 1 1 0 1229
"13232" "cbsnyt" 7 "9158" 1 10 2 4 1 0 440
"13233" "cbsnyt" 7 "9158" 0 5 2 4 0 0 1246
"13234" "cbsnyt" 7 "9158" 0 44 2 2 1 0 790
"13235" "cbsnyt" 7 "9158" NA 44 1 4 1 0 2083
"13236" "cbsnyt" 7 "9158" 0 24 2 2 1 0 804
"13237" "cbsnyt" 7 "9158" 1 17 2 1 1 0 560
"13238" "cbsnyt" 7 "9158" 0 14 3 2 0 0 768
"13239" "cbsnyt" 7 "9158" 0 48 3 2 1 1 980
"13240" "cbsnyt" 7 "9158" 1 6 3 3 0 0 957
"13241" "cbsnyt" 7 "9158" 1 45 3 1 0 0 1283
"13242" "cbsnyt" 7 "9158" 1 10 2 3 0 0 1049
"13243" "cbsnyt" 7 "9158" 1 18 1 3 0 0 4017
"13244" "cbsnyt" 7 "9158" 1 36 3 4 1 0 721
"13245" "cbsnyt" 7 "9158" 0 5 2 3 1 0 924
"13246" "cbsnyt" 7 "9158" 0 48 2 4 1 0 983
"13247" "cbsnyt" 7 "9158" 1 23 4 3 1 0 696
"13248" "cbsnyt" 7 "9158" 0 17 1 4 1 0 1060
"13249" "cbsnyt" 7 "9158" 0 6 2 3 1 0 924
"13250" "cbsnyt" 7 "9158" 0 5 3 3 0 0 957
"13251" "cbsnyt" 7 "9158" 0 24 3 3 1 0 688
"13252" "cbsnyt" 7 "9158" NA 44 4 2 1 0 274
"13253" "cbsnyt" 7 "9158" 0 3 2 2 0 0 1119
"13254" "cbsnyt" 7 "9158" 0 16 2 2 1 0 402
"13255" "cbsnyt" 7 "9158" 0 8 2 4 1 0 880
"13256" "cbsnyt" 7 "9158" 0 5 4 3 1 0 764
"13257" "cbsnyt" 7 "9158" 0 10 1 4 1 0 2083
"13258" "cbsnyt" 7 "9158" 0 21 2 3 0 1 1671
"13259" "cbsnyt" 7 "9158" 0 32 2 2 1 0 882
"13260" "cbsnyt" 7 "9158" NA 3 4 2 0 0 776
"13261" "cbsnyt" 7 "9158" 1 5 1 1 1 0 1229
"13262" "cbsnyt" 7 "9158" 0 44 4 1 1 0 652
"13263" "cbsnyt" 7 "9158" 1 5 4 2 1 0 306
"13264" "cbsnyt" 7 "9158" 1 10 4 2 1 0 548
"13265" "cbsnyt" 7 "9158" 1 32 3 2 1 0 332
"13266" "cbsnyt" 7 "9158" 1 5 2 1 1 0 1229
"13267" "cbsnyt" 7 "9158" 1 49 4 4 1 0 623
"13268" "cbsnyt" 7 "9158" 0 15 2 2 0 0 1020
"13269" "cbsnyt" 7 "9158" 0 50 2 3 1 0 1263
"13270" "cbsnyt" 7 "9158" 1 5 3 2 1 0 664
"13271" "cbsnyt" 7 "9158" 1 11 4 2 1 0 548
"13272" "cbsnyt" 7 "9158" 1 1 1 4 1 0 1042
"13273" "cbsnyt" 7 "9158" 0 50 1 1 0 0 1420
"13274" "cbsnyt" 7 "9158" NA 15 2 2 0 0 510
"13275" "cbsnyt" 7 "9158" 1 36 4 1 0 1 669
"13276" "cbsnyt" 7 "9158" 0 48 4 3 1 0 1146
"13277" "cbsnyt" 7 "9158" 0 3 2 2 1 0 441
"13278" "cbsnyt" 7 "9158" 1 32 4 4 1 0 695
"13279" "cbsnyt" 7 "9158" 1 33 1 1 1 1 827
"13280" "cbsnyt" 7 "9158" NA 31 3 1 0 0 1171
"13281" "cbsnyt" 7 "9158" 1 10 2 2 0 1 1597
"13282" "cbsnyt" 7 "9158" 1 48 1 1 1 0 614
"13283" "cbsnyt" 7 "9158" 0 38 2 2 0 0 1119
"13284" "cbsnyt" 7 "9158" 1 6 4 2 0 0 776
"13285" "cbsnyt" 7 "9158" NA 5 2 1 0 0 1169
"13286" "cbsnyt" 7 "9158" 0 18 4 4 1 0 311
"13287" "cbsnyt" 7 "9158" NA 38 2 4 1 0 491
"13288" "cbsnyt" 7 "9158" 0 39 2 2 0 0 511
"13289" "cbsnyt" 7 "9158" 0 38 2 1 1 0 614
"13290" "cbsnyt" 7 "9158" 0 33 1 3 0 0 2727
"13291" "cbsnyt" 7 "9158" 0 32 1 1 1 0 1229
"13292" "cbsnyt" 7 "9158" 0 5 1 1 0 0 1558
"13293" "cbsnyt" 7 "9158" 0 33 2 1 1 0 1121
"13294" "cbsnyt" 7 "9158" 0 4 2 1 1 0 1101
"13295" "cbsnyt" 7 "9158" 1 15 2 3 1 0 421
"13296" "cbsnyt" 7 "9158" 1 23 4 1 1 0 331
"13297" "cbsnyt" 7 "9158" 0 5 4 1 1 0 727
"13298" "cbsnyt" 7 "9158" 0 24 4 3 0 0 1325
"13299" "cbsnyt" 7 "9158" 0 23 4 1 0 0 841
"13300" "cbsnyt" 7 "9158" 0 39 2 3 1 0 843
"13301" "cbsnyt" 7 "9158" 0 50 4 4 1 0 317
"13302" "cbsnyt" 7 "9158" 1 26 2 3 1 0 631
"13303" "cbsnyt" 7 "9158" 1 23 4 3 0 0 883
"13304" "cbsnyt" 7 "9158" NA 34 3 3 1 0 676
"13305" "cbsnyt" 7 "9158" 1 8 3 1 0 0 1724
"13306" "cbsnyt" 7 "9158" NA 33 4 1 0 0 842
"13307" "cbsnyt" 7 "9158" NA 40 4 4 1 0 317
"13308" "cbsnyt" 7 "9158" 1 29 3 3 0 0 479
"13309" "cbsnyt" 7 "9158" 0 44 3 1 1 0 906
"13310" "cbsnyt" 7 "9158" 0 18 2 1 0 0 1396
"13311" "cbsnyt" 7 "9158" 0 44 4 3 0 0 868
"13312" "cbsnyt" 7 "9158" 1 16 2 3 0 0 1068
"13313" "cbsnyt" 7 "9158" 0 15 2 2 0 0 1020
"13314" "cbsnyt" 7 "9158" NA 36 4 2 1 0 558
"13315" "cbsnyt" 7 "9158" 1 50 3 2 0 0 768
"13316" "cbsnyt" 7 "9158" 1 33 3 3 1 1 508
"13317" "cbsnyt" 7 "9158" 1 47 3 2 1 0 297
"13318" "cbsnyt" 7 "9158" 1 36 4 1 0 0 420
"13319" "cbsnyt" 7 "9158" 1 33 3 1 1 0 923
"13320" "cbsnyt" 7 "9158" 1 47 4 2 1 0 548
"13321" "cbsnyt" 7 "9158" 1 44 2 3 1 0 414
"13322" "cbsnyt" 7 "9158" 1 6 3 1 1 0 1012
"13323" "cbsnyt" 7 "9158" 1 31 3 1 0 1 2797
"13324" "cbsnyt" 7 "9158" 1 14 1 4 1 0 1060
"13325" "cbsnyt" 7 "9158" 1 5 1 4 0 0 1475
"13326" "cbsnyt" 7 "9158" 1 31 2 1 1 0 1681
"13327" "cbsnyt" 7 "9158" NA 22 3 2 1 0 606
"13328" "cbsnyt" 7 "9158" 0 47 4 3 0 0 1736
"13329" "cbsnyt" 7 "9158" 1 44 3 2 0 0 377
"13330" "cbsnyt" 7 "9158" 1 3 3 3 0 0 957
"13331" "cbsnyt" 7 "9158" 1 5 3 2 1 0 332
"13332" "cbsnyt" 7 "9158" 0 11 3 1 0 0 1150
"13333" "cbsnyt" 7 "9158" 0 5 2 1 1 0 1229
"13334" "cbsnyt" 7 "9158" 0 38 2 2 1 0 882
"13335" "cbsnyt" 7 "9158" 0 26 2 1 1 0 1120
"13336" "cbsnyt" 7 "9158" 1 36 2 4 1 0 895
"13337" "cbsnyt" 7 "9158" 1 6 3 2 1 0 996
"13338" "cbsnyt" 7 "9158" 1 5 3 2 1 0 664
"13339" "cbsnyt" 7 "9158" 1 31 4 2 0 0 354
"13340" "cbsnyt" 7 "9158" 1 10 3 2 0 0 189
"13341" "cbsnyt" 7 "9158" 1 31 2 1 0 0 1422
"13342" "cbsnyt" 7 "9158" 1 33 2 4 0 0 568
"13343" "cbsnyt" 7 "9158" 1 5 3 2 0 0 421
"13344" "cbsnyt" 7 "9158" 1 23 2 4 1 0 448
"13345" "cbsnyt" 7 "9158" 0 33 3 3 1 0 344
"13346" "cbsnyt" 7 "9158" 0 20 2 1 1 0 1121
"13347" "cbsnyt" 7 "9158" 0 15 2 2 1 0 402
"13348" "cbsnyt" 7 "9158" 1 26 2 3 1 0 421
"13349" "cbsnyt" 7 "9158" 1 5 3 2 0 0 421
"13350" "cbsnyt" 7 "9158" 0 48 3 2 0 0 211
"13351" "cbsnyt" 7 "9158" 0 11 2 2 1 0 790
"13352" "cbsnyt" 7 "9158" 1 43 4 2 1 0 822
"13353" "cbsnyt" 7 "9158" 0 33 3 3 1 0 689
"13354" "cbsnyt" 7 "9158" 1 7 2 3 0 0 1069
"13355" "cbsnyt" 7 "9158" 1 20 2 1 1 0 560
"13356" "cbsnyt" 7 "9158" 1 39 2 2 1 0 805
"13357" "cbsnyt" 7 "9158" 0 49 1 4 0 0 2642
"13358" "cbsnyt" 7 "9158" 1 29 3 3 1 0 377
"13359" "cbsnyt" 7 "9158" NA 22 2 4 0 0 1137
"13360" "cbsnyt" 7 "9158" 0 39 1 3 1 0 2150
"13361" "cbsnyt" 7 "9158" 1 5 3 1 1 0 1012
"13362" "cbsnyt" 7 "9158" 0 3 3 2 1 0 332
"13363" "cbsnyt" 7 "9158" 0 16 2 1 1 0 1120
"13364" "cbsnyt" 7 "9158" 1 48 3 3 1 0 377
"13365" "cbsnyt" 7 "9158" 0 5 2 2 1 1 1302
"13366" "cbsnyt" 7 "9158" 1 22 2 4 1 0 448
"13367" "cbsnyt" 7 "9158" 1 7 4 1 1 0 664
"13368" "cbsnyt" 7 "9158" 1 41 3 1 1 0 906
"13369" "cbsnyt" 7 "9158" 1 10 4 2 1 0 548
"13370" "cbsnyt" 7 "9158" 1 7 3 2 1 0 909
"13371" "cbsnyt" 7 "9158" 0 10 3 2 1 0 595
"13372" "cbsnyt" 7 "9158" 0 36 2 2 0 0 1020
"13373" "cbsnyt" 7 "9158" 0 33 2 2 0 0 511
"13374" "cbsnyt" 7 "9158" 1 39 4 2 0 0 708
"13375" "cbsnyt" 7 "9158" 1 31 2 2 1 0 403
"13376" "cbsnyt" 7 "9158" 1 50 2 1 1 0 1120
"13377" "cbsnyt" 7 "9158" 0 26 4 3 1 0 696
